key,id,name,type,variable,value,year,crime_type,place_name
1600000US0816000--2008--Arson--rate,1600000US0816000,"Colorado Springs, Colorado",place,rate,28.54099993921824,2008,Arson,"Colorado Springs, CO"
1600000US0816000--2008--Motor vehicle theft--count,1600000US0816000,"Colorado Springs, Colorado",place,count,1124.0,2008,Motor vehicle theft,"Colorado Springs, CO"
1600000US0816000--2012--Robbery--rate,1600000US0816000,"Colorado Springs, Colorado",place,rate,120.9844385789996,2012,Robbery,"Colorado Springs, CO"
1600000US0816000--2010--Property crime--count,1600000US0816000,"Colorado Springs, Colorado",place,count,16794.0,2010,Property crime,"Colorado Springs, CO"
1600000US0816000--2013--Burglary--count,1600000US0816000,"Colorado Springs, Colorado",place,count,3726.0,2013,Burglary,"Colorado Springs, CO"
1600000US0816000--2010--Violent crime--count,1600000US0816000,"Colorado Springs, Colorado",place,count,1957.0,2010,Violent crime,"Colorado Springs, CO"
1600000US0816000--2012--Property crime--rate,1600000US0816000,"Colorado Springs, Colorado",place,rate,4140.536264102321,2012,Property crime,"Colorado Springs, CO"
1600000US0816000--2012--Arson--count,1600000US0816000,"Colorado Springs, Colorado",place,count,76.0,2012,Arson,"Colorado Springs, CO"
1600000US0816000--2008--Burglary--rate,1600000US0816000,"Colorado Springs, Colorado",place,rate,899.0414980853744,2008,Burglary,"Colorado Springs, CO"
1600000US0816000--2009--Property crime--rate,1600000US0816000,"Colorado Springs, Colorado",place,rate,3665.848326552563,2009,Property crime,"Colorado Springs, CO"
1600000US0816000--2006--Larceny--rate,1600000US0816000,"Colorado Springs, Colorado",place,rate,3434.1187929098987,2006,Larceny,"Colorado Springs, CO"
1600000US0816000--2013--Larceny--rate,1600000US0816000,"Colorado Springs, Colorado",place,rate,2871.077806414925,2013,Larceny,"Colorado Springs, CO"
1600000US0816000--2008--Aggravated assault--rate,1600000US0816000,"Colorado Springs, Colorado",place,rate,296.5092771463228,2008,Aggravated assault,"Colorado Springs, CO"
1600000US0816000--2007--All Crimes--count,1600000US0816000,"Colorado Springs, Colorado",place,count,37187.0,2007,All Crimes,"Colorado Springs, CO"
1600000US0816000--2013--Larceny--count,1600000US0816000,"Colorado Springs, Colorado",place,count,12521.0,2013,Larceny,"Colorado Springs, CO"
1600000US0816000--2013--Robbery--rate,1600000US0816000,"Colorado Springs, Colorado",place,rate,95.84781751309308,2013,Robbery,"Colorado Springs, CO"
